Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Pinto Beans, From Dried, Fat Added",complex_carbs,191.0,8.37,24.37,7.11,8.4,0.32,217.0,6,8,10,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,16.434,8.78,0.04,"Beans, peas, legumes",complex_carbs,17.53,51.04,33.5,1.0,0.0,24
"Black Beans, From Canned, Fat Added",complex_carbs,178.0,8.54,23.43,5.92,9.8,0.33,335.0,5,8,10,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,16.400000000000002,10.0,0.05,"Beans, peas, legumes",complex_carbs,19.19,52.65,29.93,0.84,0.0,23
"Kidney Beans, From Canned, Fat Added",complex_carbs,186.0,8.37,23.79,6.82,7.7,2.97,299.0,6,8,10,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,16.392000000000003,8.64,0.04,"Beans, peas, legumes",complex_carbs,18.0,51.16,33.0,1.03,0.0,24
"Blackeyed Peas, From Canned",complex_carbs,150.0,8.19,22.9,3.17,6.2,4.3,312.0,6,6,9,6,6,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,16.377000000000002,9.59,0.05,Other starchy vegetables,vegetables,21.84,61.07,19.02,0.83,2.0,21
"Kidney Beans,",complex_carbs,177.0,8.06,21.19,6.97,6.9,0.3,218.0,6,8,10,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,16.335,8.45,0.05,"Beans, peas, legumes",complex_carbs,18.21,47.89,35.44,0.94,0.0,24
"Kidney Beans, From Dried, Fat Added",complex_carbs,177.0,8.06,21.19,6.97,6.9,0.3,218.0,6,8,10,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,16.335,8.45,0.05,"Beans, peas, legumes",complex_carbs,18.21,47.89,35.44,0.94,0.0,24
"Chickpeas,",complex_carbs,211.0,8.23,25.48,8.91,7.1,4.46,222.0,6,8,10,7,6,2,"breakfast, lunch, dinner",80-120g,16.281,7.27,0.04,"Beans, peas, legumes",complex_carbs,15.6,48.3,38.0,1.12,0.0,24
"Chickpeas, From Dried, Fat Added",complex_carbs,211.0,8.23,25.48,8.91,7.1,4.46,222.0,6,8,10,7,6,2,"breakfast, lunch, dinner",80-120g,16.281,7.27,0.04,"Beans, peas, legumes",complex_carbs,15.6,48.3,38.0,1.12,0.0,24
"White Beans,",complex_carbs,188.0,9.04,23.32,6.83,5.9,0.32,221.0,6,8,10,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,16.185000000000002,7.95,0.05,"Beans, peas, legumes",complex_carbs,19.23,49.62,32.7,0.95,0.0,24
"White Beans, From Dried, Fat Added",complex_carbs,188.0,9.04,23.32,6.83,5.9,0.32,221.0,6,8,10,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,16.185000000000002,7.95,0.05,"Beans, peas, legumes",complex_carbs,19.23,49.62,32.7,0.95,0.0,24
"Chicken Fillet Sandwich, From School Cafeteria",complex_carbs,251.0,14.62,29.8,8.06,4.4,2.73,446.0,5,8,9,7,6,4,"breakfast, lunch, dinner",80-120g,16.174,7.58,0.06,Chicken fillet sandwiches,lean_proteins,23.3,47.49,28.9,1.56,16.0,22
"Pizza, Cheese, From School Lunch, Medium Crust",complex_carbs,250.0,13.67,29.7,8.59,3.4,6.07,421.0,7,8,9,7,6,2,"breakfast, lunch, dinner",80-120g,16.149,6.83,0.05,Pizza,energy_dense,21.87,47.52,30.92,4.18,16.0,24
Nutrition Bar (Clif Bar),complex_carbs,346.0,14.71,65.44,5.88,7.4,31.62,195.0,6,9,7,8,6,4,"breakfast, lunch, dinner",80-120g,16.117,6.39,0.04,Nutrition bars,other,17.01,75.65,15.29,1.47,0.0,22
"Pizza With Pepperoni, From School Lunch, Thick Crust",complex_carbs,259.0,14.35,28.3,9.82,4.3,4.03,474.0,5,8,9,7,6,4,"breakfast, lunch, dinner",80-120g,16.060000000000002,7.2,0.06,Pizza,energy_dense,22.16,43.71,34.12,4.22,24.0,22
"Lentils,",complex_carbs,166.0,8.38,18.71,6.86,7.3,1.67,218.0,6,8,10,4,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,16.035,9.45,0.05,"Beans, peas, legumes",complex_carbs,20.19,45.08,37.19,0.92,0.0,24
"Lentils, From Dried, Fat Added",complex_carbs,166.0,8.38,18.71,6.86,7.3,1.67,218.0,6,8,10,4,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,16.035,9.45,0.05,"Beans, peas, legumes",complex_carbs,20.19,45.08,37.19,0.92,0.0,24
"Pizza, Cheese, From School Lunch, Thin Crust",complex_carbs,247.0,12.72,31.31,7.91,4.0,7.12,421.0,7,7,9,6,6,4,"breakfast, lunch, dinner",80-120g,16.031000000000002,6.77,0.05,Pizza,energy_dense,20.6,50.7,28.82,4.0,12.0,23
"Pinto Beans, From Fast Food / Restaurant",complex_carbs,210.0,8.12,23.62,9.6,8.1,0.31,350.0,5,8,10,7,6,2,"breakfast, lunch, dinner",80-120g,16.016000000000002,7.72,0.04,"Beans, peas, legumes",complex_carbs,15.47,44.99,41.14,1.33,0.0,23
"White Beans, From Canned, No Added Fat",complex_carbs,168.0,10.84,30.91,0.57,7.2,2.07,345.0,7,6,9,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,16.0,10.0,0.06,"Beans, peas, legumes",complex_carbs,25.81,73.6,3.05,0.18,0.0,22
"Pizza, With Pepperoni, From School Lunch, Medium Crust",complex_carbs,256.0,13.56,29.77,9.22,4.3,5.82,484.0,5,8,9,7,6,4,"breakfast, lunch, dinner",80-120g,15.994,6.98,0.05,Pizza,energy_dense,21.19,46.52,32.41,3.52,24.0,22
"Pizza, With Meat Other Than Pepperoni, From School Lunch, Thick Crust",complex_carbs,257.0,13.26,30.58,9.07,4.0,3.72,433.0,5,8,9,7,6,4,"breakfast, lunch, dinner",80-120g,15.916,6.72,0.05,Pizza,energy_dense,20.64,47.6,31.76,4.22,26.0,22
"Pizza With Pepperoni, From School Lunch, Thin Crust",complex_carbs,254.0,12.78,31.24,8.62,4.3,7.62,495.0,5,8,9,7,6,4,"breakfast, lunch, dinner",80-120g,15.916,6.72,0.05,Pizza,energy_dense,20.13,49.2,30.54,2.81,24.0,22
"Pizza, With Meat Other Than Pepperoni, From School Lunch, Medium Crust",complex_carbs,254.0,12.94,31.41,8.45,4.0,5.62,445.0,5,8,9,7,6,4,"breakfast, lunch, dinner",80-120g,15.901,6.67,0.05,Pizza,energy_dense,20.38,49.46,29.94,3.85,26.0,22
"Pink Beans, Cooked",complex_carbs,197.0,8.42,25.94,6.96,4.9,0.34,218.0,6,8,10,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.828000000000003,6.76,0.04,"Beans, peas, legumes",complex_carbs,17.1,52.67,31.8,0.99,0.0,24
"Veggie Burger, On Bun, With Cheese",complex_carbs,243.0,14.0,27.23,8.43,3.0,3.78,600.0,7,7,9,7,6,2,"breakfast, lunch, dinner",80-120g,15.8,7.0,0.06,Vegetable sandwiches/burgers,other,23.05,44.82,31.22,3.28,15.0,23
"Pizza, With Meat Other Than Pepperoni, From School Lunch, Thin Crust",complex_carbs,250.0,12.63,32.24,7.83,3.9,7.53,457.0,7,8,9,6,6,2,"breakfast, lunch, dinner",80-120g,15.783000000000001,6.61,0.05,Pizza,energy_dense,20.21,51.58,28.19,3.49,25.0,24
"Bread, Sprouted Wheat",complex_carbs,188.0,13.16,33.88,0.0,5.3,2.63,474.0,7,5,8,6,6,4,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.745999999999999,9.82,0.07,Yeast breads,quick_carbs,28.0,72.09,0.0,0.0,0.0,20
"Bread, Sprouted Wheat, Toasted",complex_carbs,207.0,14.46,37.23,0.0,5.8,2.89,521.0,7,5,8,6,6,4,"breakfast, lunch, dinner",80-120g,15.736999999999998,9.79,0.07,Yeast breads,quick_carbs,27.94,71.94,0.0,0.0,0.0,20
"Bread, Soy",complex_carbs,267.0,16.4,41.95,3.84,4.4,6.01,589.0,5,6,8,6,9,4,"breakfast, post_workout, lunch, dinner",80-120g,15.637,7.79,0.06,Yeast breads,quick_carbs,24.57,62.85,12.94,1.18,4.0,19
"Bread, Soy, Toasted",complex_carbs,293.0,18.02,46.1,4.22,4.8,6.6,648.0,5,6,8,6,9,4,"breakfast, post_workout, lunch, dinner",80-120g,15.637,7.79,0.06,Yeast breads,quick_carbs,24.6,62.94,12.96,1.3,5.0,19
"Lentils, From Canned",complex_carbs,166.0,8.36,18.66,6.84,7.3,1.67,325.0,5,8,10,4,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.629,9.43,0.05,"Beans, peas, legumes",complex_carbs,20.14,44.96,37.08,0.92,0.0,23
"Veggie Burger, On Bun",complex_carbs,224.0,12.96,30.82,5.2,3.5,3.94,534.0,7,7,9,6,6,2,"breakfast, lunch, dinner",80-120g,15.605,7.35,0.06,Vegetable sandwiches/burgers,other,23.14,55.04,20.89,1.16,3.0,23
"Chickpeas, From Dried, No Added Fat",complex_carbs,163.0,8.81,27.26,2.58,7.6,4.77,238.0,6,6,9,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.600000000000001,10.0,0.05,"Beans, peas, legumes",complex_carbs,21.62,66.9,14.25,0.27,0.0,21
"Chickpeas, From Canned, Reduced Sodium",complex_carbs,197.0,7.89,21.64,9.37,7.1,4.16,212.0,6,6,10,7,6,2,"breakfast, pre_workout, snack",80-120g,15.583,7.61,0.04,"Beans, peas, legumes",complex_carbs,16.02,43.94,42.81,1.16,0.0,22
"Pinto Beans, From Dried, No Added Fat",complex_carbs,142.0,8.96,26.06,0.65,8.9,0.34,232.0,7,4,9,6,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.5,10.0,0.06,"Beans, peas, legumes",complex_carbs,25.24,73.41,4.12,0.14,0.0,20
"Split Peas, From Dried, No Added Fat",complex_carbs,117.0,8.29,20.97,0.39,8.2,2.88,233.0,7,4,9,6,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.5,10.0,0.07,"Beans, peas, legumes",complex_carbs,28.34,71.69,3.0,0.05,0.0,20
"White Beans, From Dried, No Added Fat",complex_carbs,138.0,9.67,24.94,0.35,6.3,0.34,237.0,7,4,9,6,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.5,10.0,0.07,"Beans, peas, legumes",complex_carbs,28.03,72.29,2.28,0.09,0.0,20
"Black Beans, From Dried, No Added Fat",complex_carbs,131.0,8.81,23.57,0.54,8.6,0.32,232.0,7,4,9,6,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.5,10.0,0.07,"Beans, peas, legumes",complex_carbs,26.9,71.97,3.71,0.14,0.0,20
"Lentils, From Dried, No Added Fat",complex_carbs,115.0,8.97,20.01,0.38,7.9,1.79,233.0,7,4,9,6,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.5,10.0,0.08,"Beans, peas, legumes",complex_carbs,31.2,69.6,2.97,0.05,0.0,20
"Kidney Beans, From Dried, No Added Fat",complex_carbs,126.0,8.62,22.66,0.5,7.4,0.32,233.0,7,4,9,6,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.5,10.0,0.07,"Beans, peas, legumes",complex_carbs,27.37,71.94,3.57,0.07,0.0,20
"Beans, From Dried, As To Type, No Added Fat",complex_carbs,139.0,8.92,25.44,0.62,8.9,0.33,232.0,7,4,9,6,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.5,10.0,0.06,"Beans, peas, legumes",complex_carbs,25.67,73.21,4.01,0.14,0.0,20
"Blackeyed Peas, From Frozen",complex_carbs,151.0,8.23,23.01,3.18,6.2,4.32,126.0,6,6,9,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.468,9.56,0.05,Other starchy vegetables,vegetables,21.8,60.95,18.95,0.84,2.0,21
"Taco, Cheese Only",complex_carbs,275.0,12.19,27.75,13.45,3.8,0.86,311.0,4,9,10,7,6,2,"breakfast, lunch, dinner",80-120g,15.443000000000001,5.81,0.04,Burritos and tacos,other,17.73,40.36,44.02,7.09,36.0,23
"Oats, Raw",complex_carbs,379.0,13.15,67.7,6.52,10.1,0.99,6.0,6,9,7,8,4,4,"breakfast, lunch, dinner",80-120g,15.439,6.13,0.03,Not included in a food category,other,13.88,71.45,15.48,1.11,0.0,22
"Bacon, Lettuce, Tomato Sandwich On Wheat",complex_carbs,229.0,12.02,27.53,7.76,3.4,3.59,515.0,7,7,9,6,6,2,"breakfast, lunch, dinner",80-120g,15.419,6.73,0.05,Deli and cured meat sandwiches,other,21.0,48.09,30.5,2.26,15.0,23
"Beans, From Fast Food / Restaurant, As To Type",complex_carbs,206.0,8.77,22.6,9.32,5.7,0.31,354.0,5,8,9,7,6,2,"breakfast, lunch, dinner",80-120g,15.406,7.02,0.04,"Beans, peas, legumes",complex_carbs,17.03,43.88,40.72,1.29,0.0,22
"Bread, Multigrain, With Raisins",complex_carbs,268.0,12.35,46.94,3.83,7.1,12.27,327.0,5,7,9,6,6,4,"breakfast, lunch, dinner",80-120g,15.378,7.26,0.05,Yeast breads,quick_carbs,18.43,70.06,12.86,0.79,0.0,21
"Pinto Beans, From Canned, Reduced Sodium",complex_carbs,188.0,7.38,24.35,7.14,7.4,1.64,234.0,6,6,10,6,6,2,"breakfast, pre_workout, snack",80-120g,15.358,7.86,0.04,"Beans, peas, legumes",complex_carbs,15.7,51.81,34.18,1.02,0.0,22
"Cheese Sandwich, Reduced-Fat Cheese, On Wheat Bread",complex_carbs,254.0,13.95,31.08,8.14,3.2,6.36,753.0,5,8,9,7,6,2,"breakfast, lunch, dinner",80-120g,15.325000000000001,6.75,0.05,Cheese sandwiches,dairy_proteins,21.97,48.94,28.84,4.07,22.0,22
"Black Beans, From Fast Food / Restaurant",complex_carbs,200.0,7.98,21.36,9.49,7.8,0.29,350.0,5,6,10,7,6,2,"breakfast, pre_workout, snack",80-120g,15.267,7.89,0.04,"Beans, peas, legumes",complex_carbs,15.96,42.72,42.7,1.33,0.0,21
"Chickpeas, From Canned, Fat Added",complex_carbs,197.0,7.88,21.61,9.35,7.0,4.15,315.0,5,6,10,7,6,2,"breakfast, pre_workout, snack",80-120g,15.165,7.55,0.04,"Beans, peas, legumes",complex_carbs,16.0,43.88,42.72,1.16,0.0,21
"Split Peas, From Dried, Fat Added",complex_carbs,168.0,7.75,19.61,6.87,7.7,2.7,218.0,6,6,10,4,6,2,"breakfast, pre_workout, snack",80-120g,15.16,9.2,0.05,"Beans, peas, legumes",complex_carbs,18.45,46.69,36.8,0.92,0.0,22
"Bread, Multigrain, Toasted",complex_carbs,291.0,14.68,47.63,4.65,8.1,7.02,396.0,5,7,8,6,6,4,"breakfast, lunch, dinner",80-120g,15.149000000000001,7.83,0.05,Yeast breads,quick_carbs,20.18,65.47,14.38,0.96,0.0,20
"Bread, Multigrain",complex_carbs,265.0,13.36,43.34,4.23,7.4,6.39,360.0,5,7,8,6,6,4,"breakfast, lunch, dinner",80-120g,15.149000000000001,7.83,0.05,Yeast breads,quick_carbs,20.17,65.42,14.37,0.87,0.0,20
"Beans, From Canned, As To Type, Fat Added",complex_carbs,185.0,7.66,24.1,6.83,8.0,1.31,311.0,5,6,10,6,6,2,"breakfast, pre_workout, snack",80-120g,15.138000000000002,8.46,0.04,"Beans, peas, legumes",complex_carbs,16.56,52.11,33.23,0.98,0.0,21
"Kidney Beans, From Fast Food / Restaurant",complex_carbs,195.0,7.81,20.54,9.46,6.7,0.29,350.0,5,6,10,7,6,2,"breakfast, pre_workout, snack",80-120g,15.132000000000001,7.44,0.04,"Beans, peas, legumes",complex_carbs,16.02,42.13,43.66,1.27,0.0,21
"Taco, Corn Tortilla, Chicken, With Beans, Cheese",complex_carbs,193.0,11.02,19.14,8.44,3.2,0.49,399.0,7,8,9,5,6,0,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.111,7.37,0.06,Burritos and tacos,other,22.84,39.67,39.36,2.14,34.0,24
"Kidney Beans, From Canned, No Added Fat",complex_carbs,135.0,8.7,24.72,0.6,8.0,3.08,311.0,6,4,9,6,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.100000000000001,10.0,0.06,"Beans, peas, legumes",complex_carbs,25.78,73.24,4.0,0.21,0.0,19
"Black Beans, From Canned, No Added Fat",complex_carbs,134.0,8.87,24.34,0.43,10.1,0.34,348.0,6,4,9,6,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.100000000000001,10.0,0.07,"Beans, peas, legumes",complex_carbs,26.48,72.66,2.89,0.11,0.0,19
"Chickpeas, From Canned, No Added Fat",complex_carbs,146.0,8.19,22.45,3.24,7.3,4.31,327.0,6,4,9,6,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,15.100000000000001,10.0,0.06,"Beans, peas, legumes",complex_carbs,22.44,61.51,19.97,0.34,0.0,19
"Rice, White, With Lentils, As To Fat",complex_carbs,150.0,5.5,21.43,4.83,4.1,1.29,189.0,7,4,9,6,6,5,"breakfast, pre_workout, snack",80-120g,15.02,6.4,0.04,Rice mixed dishes,other,14.67,57.15,28.98,0.66,0.0,20
"Rice, White, With Lentils, Fat Added",complex_carbs,150.0,5.5,21.43,4.83,4.1,1.29,189.0,7,4,9,6,6,5,"breakfast, pre_workout, snack",80-120g,15.02,6.4,0.04,Rice mixed dishes,other,14.67,57.15,28.98,0.66,0.0,20
"Mung Beans, Cooked",complex_carbs,156.0,6.52,17.8,6.86,7.1,1.86,218.0,6,6,10,4,6,2,"breakfast, pre_workout, snack",80-120g,15.019,8.73,0.04,"Beans, peas, legumes",complex_carbs,16.72,45.64,39.58,0.98,0.0,22
"Bread, Multigrain, With Raisins, Toasted",complex_carbs,295.0,13.58,51.58,4.21,7.8,13.48,359.0,5,7,8,6,6,4,"breakfast, lunch, dinner",80-120g,14.975000000000001,7.25,0.05,Yeast breads,quick_carbs,18.41,69.94,12.84,0.87,0.0,20
"Pupusa, Meat, With Beans",complex_carbs,230.0,8.55,27.26,9.72,4.2,1.38,366.0,5,8,9,7,6,2,"breakfast, lunch, dinner",80-120g,14.962,5.54,0.04,Other Mexican mixed dishes,other,14.87,47.41,38.03,2.68,29.0,22
"Pinto Beans, From Canned, Fat Added",complex_carbs,188.0,7.37,24.33,7.13,7.4,1.64,303.0,5,6,10,6,6,2,"breakfast, pre_workout, snack",80-120g,14.958000000000002,7.86,0.04,"Beans, peas, legumes",complex_carbs,15.68,51.77,34.13,1.02,0.0,21
"Bread, Potato",complex_carbs,266.0,12.5,47.07,3.13,6.3,9.38,375.0,5,7,8,6,6,4,"breakfast, lunch, dinner",80-120g,14.921,7.07,0.05,Yeast breads,quick_carbs,18.8,70.78,10.59,0.0,0.0,20
"Peanut Butter And Jelly Sandwich, With Reduced-Fat Peanut Butter, On Wheat Bread",complex_carbs,337.0,13.53,47.01,11.85,4.6,14.59,395.0,4,9,6,9,6,4,"breakfast, lunch, dinner",80-120g,14.914000000000001,5.38,0.04,Peanut butter and jelly sandwiches,healthy_fats,16.06,55.8,31.65,2.03,0.0,19
"Burrito Bowl, With Beans",complex_carbs,129.0,8.04,17.3,3.42,5.7,0.46,296.0,7,4,9,4,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,14.9,10.0,0.06,Other Mexican mixed dishes,other,24.93,53.64,23.86,1.66,7.0,20
"Lima Beans, From Dried",complex_carbs,165.0,7.25,19.4,6.86,6.5,2.7,218.0,6,6,10,4,6,2,"breakfast, pre_workout, snack",80-120g,14.899000000000001,8.33,0.04,"Beans, peas, legumes",complex_carbs,17.58,47.03,37.42,0.95,0.0,22
"Lima Beans,",complex_carbs,165.0,7.25,19.4,6.86,6.5,2.7,218.0,6,6,10,4,6,2,"breakfast, pre_workout, snack",80-120g,14.899000000000001,8.33,0.04,"Beans, peas, legumes",complex_carbs,17.58,47.03,37.42,0.95,0.0,22
"Taco, Meat, With Beans, No Cheese",complex_carbs,205.0,10.07,19.98,9.68,3.4,0.48,382.0,7,8,9,5,6,0,"breakfast, lunch, dinner",80-120g,14.871000000000002,6.57,0.05,Burritos and tacos,other,19.65,38.99,42.5,2.47,22.0,24
"Blackeyed Peas, From Dried",complex_carbs,166.0,7.18,19.29,7.0,6.0,3.07,220.0,6,6,10,4,6,2,"breakfast, pre_workout, snack",80-120g,14.782,7.94,0.04,"Beans, peas, legumes",complex_carbs,17.3,46.48,37.95,1.0,0.0,22
"Blackeyed Peas,",complex_carbs,166.0,7.18,19.29,7.0,6.0,3.07,220.0,6,6,10,4,6,2,"breakfast, pre_workout, snack",80-120g,14.782,7.94,0.04,"Beans, peas, legumes",complex_carbs,17.3,46.48,37.95,1.0,0.0,22
"Black Beans And Rice, From Fast Food / Restaurant",complex_carbs,182.0,5.82,23.66,7.09,4.9,0.19,296.0,6,6,10,6,6,2,"breakfast, pre_workout, snack",80-120g,14.767,5.89,0.03,"Bean, pea, legume dishes",other,12.79,52.0,35.06,1.0,0.0,22
"Chicken Fillet Sandwich, Fried, On Wheat Bun",complex_carbs,263.0,13.08,26.3,11.7,3.1,2.34,482.0,4,8,9,7,6,2,"breakfast, lunch, dinner",80-120g,14.745000000000001,6.15,0.05,Chicken fillet sandwiches,lean_proteins,19.89,40.0,40.04,2.41,21.0,21
"Pinto Beans And Rice, From Fast Food / Restaurant",complex_carbs,188.0,5.9,25.02,7.15,5.0,0.2,296.0,6,6,10,6,6,2,"breakfast, pre_workout, snack",80-120g,14.740000000000002,5.8,0.03,"Bean, pea, legume dishes",other,12.55,53.23,34.23,1.0,0.0,22
"Bread, Whole Grain White",complex_carbs,238.0,10.66,43.91,2.15,9.2,5.0,450.0,7,5,8,6,6,2,"breakfast, lunch, dinner",80-120g,14.701999999999998,8.34,0.04,Yeast breads,quick_carbs,17.92,73.8,8.13,0.63,0.0,20
"Taquito, Chicken",complex_carbs,269.0,12.53,31.61,10.41,3.3,1.6,491.0,4,8,9,7,6,2,"breakfast, lunch, dinner",80-120g,14.664,5.88,0.05,Other Mexican mixed dishes,other,18.63,47.0,34.83,3.26,34.0,21
"Kidney Beans And Rice, From Fast Food / Restaurant",complex_carbs,179.0,5.72,23.17,7.07,4.2,0.19,296.0,6,6,10,6,6,2,"breakfast, pre_workout, snack",80-120g,14.661999999999999,5.54,0.03,"Bean, pea, legume dishes",other,12.78,51.78,35.55,0.96,0.0,22
"Bread, Chappatti Or Roti",complex_carbs,299.0,7.85,46.13,9.2,9.7,2.93,298.0,4,7,10,7,6,2,breakfast,80-120g,14.661,5.87,0.03,Yeast breads,quick_carbs,10.5,61.71,27.69,3.31,0.0,21
"Fava Beans, Cooked",complex_carbs,161.0,7.06,18.26,6.88,5.0,1.69,220.0,6,6,10,4,6,2,"breakfast, pre_workout, snack",80-120g,14.647,7.49,0.04,"Beans, peas, legumes",complex_carbs,17.54,45.37,38.46,0.93,0.0,22
"Cheese Sandwich, Cheddar Cheese, On Wheat Bread",complex_carbs,323.0,16.3,27.72,16.34,3.2,3.2,528.0,4,8,5,9,9,2,"breakfast, post_workout, lunch, dinner",80-120g,14.612,6.04,0.05,Cheese sandwiches,dairy_proteins,20.19,34.33,45.53,8.33,41.0,17
"Cheese Sandwich, American Cheese, On Wheat Bread",complex_carbs,295.0,13.62,29.67,13.52,3.2,5.0,848.0,4,8,9,7,6,2,"breakfast, lunch, dinner",80-120g,14.61,5.7,0.05,Cheese sandwiches,dairy_proteins,18.47,40.23,41.25,6.85,36.0,21
"Peanuts, Boiled",complex_carbs,318.0,13.5,21.26,22.01,8.8,2.47,751.0,4,8,5,9,6,4,"breakfast, lunch, dinner",80-120g,14.603000000000002,7.01,0.04,Nuts and seeds,healthy_fats,16.98,26.74,62.29,3.06,0.0,17
"Burrito, With Beans, Cheese",complex_carbs,196.0,8.1,29.49,5.16,4.9,1.69,449.0,5,7,9,6,6,2,"breakfast, pre_workout, lunch, dinner, snack",80-120g,14.588999999999999,6.63,0.04,Burritos and tacos,other,16.53,60.18,23.69,2.14,4.0,21
"Pizza, With Meat, Whole Wheat Thick Crust",complex_carbs,284.0,12.51,28.13,13.98,3.3,3.31,628.0,4,8,9,7,6,2,"breakfast, lunch, dinner",80-120g,14.571,5.57,0.04,Pizza,energy_dense,17.62,39.62,44.3,4.82,25.0,21
"Bread, Whole Wheat, Toasted",complex_carbs,279.0,13.52,47.36,3.9,6.6,4.85,473.0,5,6,8,6,6,4,"breakfast, lunch, dinner",80-120g,14.562999999999999,7.21,0.05,Yeast breads,quick_carbs,19.38,67.9,12.58,0.8,0.0,19
"Bread, Whole Wheat",complex_carbs,254.0,12.3,43.1,3.55,6.0,4.41,430.0,5,6,8,6,6,4,"breakfast, lunch, dinner",80-120g,14.560000000000002,7.2,0.05,Yeast breads,quick_carbs,19.37,67.87,12.58,0.73,0.0,19
Idli,complex_carbs,128.0,6.36,24.98,0.35,5.8,1.85,252.0,7,2,9,6,4,5,"breakfast, pre_workout, snack",80-120g,14.55,9.5,0.05,Rice mixed dishes,other,19.88,78.06,2.46,0.06,0.0,18
"Bread, Potato, Toasted",complex_carbs,292.0,13.74,51.72,3.44,6.9,10.31,412.0,5,6,8,6,6,4,"breakfast, lunch, dinner",80-120g,14.521,7.07,0.05,Yeast breads,quick_carbs,18.82,70.85,10.6,0.0,0.0,19
"Taquito, Beef Or Pork",complex_carbs,287.0,12.17,31.61,12.46,3.3,1.6,490.0,4,8,9,7,6,2,"breakfast, lunch, dinner",80-120g,14.517,5.39,0.04,Other Mexican mixed dishes,other,16.96,44.06,39.07,4.22,27.0,21
Dal,complex_carbs,145.0,8.6,19.17,4.31,7.5,1.71,309.0,6,4,9,4,4,5,"breakfast, pre_workout, lunch, dinner, snack",80-120g,14.500000000000002,10.0,0.06,"Beans, peas, legumes",complex_carbs,23.72,52.88,26.75,2.51,10.0,19
"Roll, Whole Wheat, Hamburger Bun",complex_carbs,269.0,12.38,44.93,4.38,6.1,5.92,477.0,5,6,8,6,6,4,"breakfast, lunch, dinner",80-120g,14.461000000000002,6.87,0.05,Rolls and buns,other,18.41,66.81,14.65,0.92,0.0,19
"Roll, Whole Wheat, Hot Dog Bun",complex_carbs,269.0,12.38,44.93,4.38,6.1,5.92,477.0,5,6,8,6,6,4,"breakfast, lunch, dinner",80-120g,14.461000000000002,6.87,0.05,Rolls and buns,other,18.41,66.81,14.65,0.92,0.0,19
"Taco, Corn Tortilla, Beef, With Beans, Cheese",complex_carbs,212.0,10.63,19.14,10.61,3.2,0.49,397.0,6,8,9,5,6,0,"breakfast, lunch, dinner",80-120g,14.456,6.52,0.05,Burritos and tacos,other,20.06,36.11,45.04,3.16,25.0,23
"Peanut Butter And Jelly Sandwich, With Regular Peanut Butter, Reduced Sugar Jelly, On Wheat Bread",complex_carbs,339.0,12.45,37.42,16.82,4.6,11.04,357.0,4,9,5,9,6,4,"breakfast, lunch, dinner",80-120g,14.408999999999999,5.03,0.04,Peanut butter and jelly sandwiches,healthy_fats,14.69,44.15,44.65,3.34,0.0,18
"Taco, Corn Tortilla, Pork, With Beans, Cheese",complex_carbs,214.0,10.31,19.14,10.89,3.2,0.49,395.0,6,8,9,5,6,0,"breakfast, lunch, dinner",80-120g,14.393,6.31,0.05,Burritos and tacos,other,19.27,35.78,45.8,3.2,27.0,23
